"key","source","target"
"items.gear.armor.tier3.swampGiant.heroSwampGiantPants.Description","If they fit you, you are too tall.","إن كانت تناسب مقاسك، فأنت فارع الطول أكثر مما ينبغي."
"items.gear.armor.tier3.swampGiant.heroSwampGiantPants.Name","Nith Leviathan Leggings","لفافات ساقي نيث الطاغية"
"items.gear.armor.tier3.theGloam.blackSparkHelmet.Description","When they first appeared, The Gloam's iridescent growths caused some to think they had emerged from the sea. But only the blackened earth could dream up something so foul.","حين ظهرت لأول مرة، جعلت زوائد الغسق القاتم المتقزحة البعض يظنون أنها انبثقت من البحر. لكن الأرض المسودة وحدها قادرة على تخيل شيء بالغ البشاعة والنتانة."
"items.gear.armor.tier3.theGloam.blackSparkHelmet.Name","Black Spark Helmet","خوذة الشرارة السوداء"
"items.gear.armor.tier3.theGloam.blackSparkMitts.Description","""Hands fumbling in darkness will find only fell deeds.""  - saying often heard in Havenport","«الأيدي التي تتخبط في الظلام لن تجد سوى الأعمال المشؤومة.» - حكمة شائعة في هافنبورت"
"items.gear.armor.tier3.theGloam.blackSparkMitts.Name","Black Spark Mitts","كفوف الشرارة السوداء"
"items.gear.armor.tier3.theGloam.blackSparkRunners.Description","Dancing lights behind you, run fast and never rest. Dancing lights before you, lie down and wait for death.","أضواء راقصة خلفك، فاركض سريعًا ولا تسترح أبدًا. أضواء راقصة أمامك، فارقد أرضًا وانتظر الموت."
"items.gear.armor.tier3.theGloam.blackSparkRunners.Name","Black Spark Runners","أحذية الشرارة السوداء"
"items.gear.armor.tier3.theGloam.blackSparkTunic.Description","A strand of shimmering mold and fungus, twisted into the vague shape of armor.","خصلات من العفن والفطريات اللامعة، لُوِيَت لتتخذ شكلاً تقريبيًا لدرع."
"items.gear.armor.tier3.theGloam.blackSparkTunic.Name","Black Spark Tunic","سترة الشرارة السوداء"
"items.gear.armor.tier3.theGloam.brightWalkersBarrier.Description","You are moving through a darkened cavern, touching the wall for guidance. Then your hand lands upon a wall… that moves.","تتحرك داخل كهف مظلم، متلمسًا الجدار للاهتداء في طريقك. ثم تستقر يدك على جدار… يتحرك!"
"items.gear.armor.tier3.theGloam.brightWalkersBarrier.Name","Bright Walker's Barrier","متراس السائر الوضاء"
"items.gear.armor.tier3.theGloam.brightWalkersFist.Description","A heavy gauntlet that can squeeze the life out of darkness itself.","قفاز حربي ثقيل قادر على اعتصار الحياة من قلب الظلام نفسه."
"items.gear.armor.tier3.theGloam.brightWalkersFist.Name","Bright Walker's Fist","قبضة السائر الوضاء"
"items.gear.armor.tier3.theGloam.brightWalkersGreaves.Description","Some say footfalls in the night add twice the height.","يقول البعض إن وقع الخطى في عتمة الليل يضاعف طول القامة مرتين."
"items.gear.armor.tier3.theGloam.brightWalkersGreaves.Name","Bright Walker's Greaves","دروع ساقي السائر الوضاء"
"items.gear.armor.tier3.theGloam.cavernWretchGloves.Description","With The Gloam, it can sometimes be difficult to tell fabric apart from pulsing flesh.","مع الغسق القاتم، قد يصعب أحيانًا التمييز بين النسيج واللحم النابض بالحياة."
"items.gear.armor.tier3.theGloam.cavernWretchGloves.Name","Cavern Wretch Gloves","قفازات بائس الكهوف"
"items.gear.armor.tier3.theGloam.cavernWretchLegs.Description","Wet, festering trousers that have not seen the sun for many seasons.","سروال رطب ومتقرح لم يشهد ضوء الشمس منذ فصول عديدة."
"items.gear.armor.tier3.theGloam.cavernWretchLegs.Name","Cavern Wretch Legs","ساقا بائس الكهوف"
"items.gear.armor.tier3.theGloam.duskChildsCloak.Description","The cloak of the forgotten Gloam - this is what becomes of the plague in the dark, wet places beneath our feet.","عباءة الغسق القاتم المنسية - هذا ما يؤول إليه الوباء في الأماكن الرطبة والمظلمة تحت أقدامنا."
"items.gear.armor.tier3.theGloam.duskChildsCloak.Name","Dusk Child's Cloak","عباءة وليد الغسق"
"items.gear.armor.tier3.theGloam.duskChildsFlight.Description","Close your eyes and be quick of step, and you may yet escape the darkness; unlike the former owner of these trousers.","أغمض عينيك وكن سريع الخطى، وقد تنجو من الظلام؛ بخلاف المالك السابق لهذا السروال."
"items.gear.armor.tier3.theGloam.duskChildsFlight.Name","Dusk Child's Flight","فرار وليد الغسق"
"items.gear.armor.tier3.theGloam.duskChildsTrick.Description","Gloves once made of leather, now grown thick with the glinting sinew of The Gloam.","قفازات كانت مصنوعة من الجلد ذات يوم، ونمت الآن وأثقلتها أوتار الغسق القاتم اللامعة."
"items.gear.armor.tier3.theGloam.duskChildsTrick.Name","Dusk Child's Trick","حيلة وليد الغسق"
"items.gear.armor.tier3.theGloam.glintfiendArmor.Description","A noble warrior's tunic, unbroken by battle, now coated in shimmering filth.","سترة محارب نبيل، لم تحطمها المعارك، وتكسوها الآن قذارة لامعة متوهجة."
"items.gear.armor.tier3.theGloam.glintfiendArmor.Name","Glintfiend Armor","درع وحش البريق"
"items.gear.armor.tier3.theGloam.glintfiendRags.Description","No one imagined what demented shape the Pestilence could be twisted into by the darkness beneath our feet.","لم يتخيل أحد أي هيئة مجنونة يمكن أن يتشوه إليها الوباء بفعل الظلام الدامس تحت أقدامنا."
"items.gear.armor.tier3.theGloam.glintfiendRags.Name","Glintfiend Rags","أسمال وحش البريق"
"items.gear.armor.tier3.theGloam.gloamkingArmor.Description","There is more to fear beneath the ground than merely death and darkness.","هناك في الأعماق تحت الأرض ما يدعو للخوف أكثر من مجرد الموت والظلام."
"items.gear.armor.tier3.theGloam.gloamkingArmor.Name","Gloamking Armor","درع ملك الغسق"
"items.gear.armor.tier3.theGloam.gloamkingGauntlets.Description","The glistening armor of a warrior for whom dying to the Pestilence was only the beginning.","الدرع اللامع لمحارب لم يكن الموت بالوباء بالنسبة له سوى مجرد بداية."
"items.gear.armor.tier3.theGloam.gloamkingGauntlets.Name","Gloamking Gauntlets","قفازات ملك الغسق"
"items.gear.armor.tier3.theGloam.gloamkingGreaves.Description","If your eyes fail you, but your ears behold the clank of heavy iron footfalls in the dark… Run.","إذا خانك بصرك، لكن أذنيك التقطتا قعقعة وقع أقدام حديدية ثقيلة في الظلام… فاركض."
"items.gear.armor.tier3.theGloam.gloamkingGreaves.Name","Gloamking Greaves","دروع ساقي ملك الغسق"
"items.gear.armor.tier3.theGloam.torchborneBreeches.Description","Dank, fetid trousers that still bear a trace of their former owner's sickly luminescence.","سروال رطب وكريه الرائحة لا يزال يحمل أثرًا من الضياء السقيم والوهج الباهت لصاحبه السابق."
"items.gear.armor.tier3.theGloam.torchborneBreeches.Name","Torchborne Breeches","سروال حامل المشعل"
"items.gear.armor.tier3.theGloam.torchborneCrest.Description","There are few who venture into the deep places beneath Sacra anymore. Of those who do, the sight they most fear is a beautiful, dancing light in the darkness.","قلة قليلة هم من يجرؤون على النزول إلى الأغوار السحيقة تحت ساكرا اليوم. ومن بين هؤلاء، فإن أكثر مشهد يثير رعبهم هو ضوء جميل وراقص في عتمة الظلام."
"items.gear.armor.tier3.theGloam.torchborneCrest.Name","Torchborne Crest","عرف حامل المشعل"
"items.gear.armor.tier3.theGloam.torchborneGrip.Description","Heavy leather gloves, once belonging to a man, but now taken from a cave-dwelling wraith.","قفازات جلدية ثقيلة، كانت تخص إنسانًا ذات يوم، لكنها أُخذت الآن من طيف يسكن الكهوف."
"items.gear.armor.tier3.theGloam.torchborneGrip.Name","Torchborne Grip","قبضة حامل المشعل"
"items.gear.armor.tier3.theGloam.torchborneTunic.Description","Certain scholars have attempted to examine the luminous growths that afflict The Gloam. Certain scholars are rarely seen again","حاول بعض العلماء فحص الزوائد المضيئة التي تصيب كائنات الغسق القاتم. ونادرًا ما يُرى هؤلاء العلماء مجددًا."
"items.gear.armor.tier3.theGloam.torchborneTunic.Name","Torchborne Tunic","سترة حامل المشعل"
"items.gear.armor.tier4.arenaMaster.conquerorOfTheArena.Description","Only a champion deserves to wear such finery! A warrior of peerless skill, a legend without equal! Are you such a warrior? ","البطل الأوحد هو من يستحق ارتداء هذه الحُلة الفاخرة! محارب ذو مهارة لا تضاهى، وأسطورة لا نظير لها! فهل أنت ذلك المحارب؟"
"items.gear.armor.tier4.arenaMaster.conquerorOfTheArena.Name","Conqueror of the Arena","فاتح الحلبة"
"items.gear.armor.tier4.arenaMaster.conquerorsTrousers.Description","The pants of one who has heard the hush of the crowd, felt the dust of the arena, and tasted the blood of victory.","سروال من سمع صمت الحشود المترقبة، وشعر بغبار الحلبة، وذاق طعم دماء النصر المؤزر."
"items.gear.armor.tier4.arenaMaster.conquerorsTrousers.Name","Conqueror's Trousers","سروال الفاتح"
"items.gear.armor.tier4.banditArmored.heroBanditArmoredBodyArmor.Description","As rigid and unflinching as its former owner's will.","صلب ولا يتزحزح، تمامًا كإرادة صاحبه السابق."
"items.gear.armor.tier4.banditArmored.heroBanditArmoredBodyArmor.Name","Crestfallen Knight Body Armor","درع جسد الفارس منكسر الفؤاد"
"items.gear.armor.tier4.banditArmored.heroBanditArmoredGloves.Description","A pair of hammered gauntlets, bleached bright from years of battle.","زوج من القفازات المدرعة المطروقة، ابيضّ لونها جراء خوض المعارك لسنوات طوال."
"items.gear.armor.tier4.banditArmored.heroBanditArmoredGloves.Name","Crestfallen Knight Gloves","قفازات الفارس منكسر الفؤاد"
"items.gear.armor.tier4.banditArmored.heroBanditArmoredHelmet.Description","A formidable helmet that will block out most attacks, as well as sunlight and clean air.","خوذة مهيبة تصد معظم الهجمات، وتحجب كذلك ضوء الشمس والهواء النقي."
"items.gear.armor.tier4.banditArmored.heroBanditArmoredHelmet.Name","Crestfallen Knight Helm","خوذة الفارس منكسر الفؤاد"
"items.gear.armor.tier4.banditArmored.heroBanditArmoredPants.Description","Thick and loud, these are not the leg guards of a subtle warrior.","سميكة وذات جلبة صاخبة، هذه ليست دروع ساقي محارب متخفٍ أو حذر."
"items.gear.armor.tier4.banditArmored.heroBanditArmoredPants.Name","Crestfallen Knight Greaves","دروع ساقي الفارس منكسر الفؤاد"
